9 3 2 7 2 5 0 5 8 4 3 2 5 5 2 5 8 9 3 1 2 5 6 6 3 4 5 9 3 1 2 6 4 3 2 1 3 5 5 5 5 6 2 3 0 4 3 5 4 5 7 8 2 2 8 5 5 6 8 3 5 4 2 8 2 8 4 0 5 5 6 6 4 3 5 0 2 4 6 2 3 6 3 9 8 7 1 3 5 3 6 5 4 1 2 7 0 4 2 6 
9 4 2 7 3 3 5 3 6 4 3 2 5 4 2 5 8 9 3 1 0 5 6 6 4 2 3 9 4 2 2 6 4 3 2 3 3 5 4 5 5 6 2 2 4 3 3 3 4 5 6 8 2 2 4 5 5 9 1 2 5 4 3 8 2 3 8 4 5 5 6 5 5 4 4 0 2 6 2 3 3 7 7 9 8 7 1 2 4 3 5 5 4 2 2 7 0 1 2 6 
9 4 3 7 3 3 3 3 6 5 3 3 5 4 2 5 8 8 4 1 0 5 6 6 4 2 6 9 4 3 2 6 4 3 3 3 3 5 5 5 5 6 2 3 4 3 3 2 3 5 6 7 2 2 3 5 5 8 5 2 5 4 5 8 2 10 8 4 5 5 6 7 5 6 3 0 5 6 2 3 3 7 7 4 8 7 1 6 2 4 5 5 4 2 2 7 2 0 2 5 
9 4 4 7 3 3 3 3 6 5 3 3 5 4 2 5 8 8 4 2 0 5 6 6 4 2 6 9 4 3 2 6 4 3 4 2 10 6 4 5 5 6 4 3 3 3 3 2 3 5 5 7 2 2 5 5 5 8 5 2 5 4 5 7 2 10 8 5 5 4 6 7 5 6 3 0 5 4 2 3 3 7 7 2 8 6 1 6 5 4 4 7 4 2 3 7 4 0 4 6 
9 5 5 7 3 3 3 3 6 5 3 4 5 4 3 5 8 8 5 2 0 5 6 6 4 2 6 9 5 4 2 7 3 3 3 6 9 6 6 5 4 7 4 3 5 3 3 2 3 5 5 7 1 3 3 5 5 7 5 2 4 4 5 7 4 10 8 5 5 3 6 7 5 6 3 0 5 8 2 5 3 7 7 2 8 6 1 6 5 4 6 7 4 4 4 7 4 0 6 4 
9 5 5 7 4 3 3 6 7 5 4 4 4 4 4 5 8 8 5 5 0 6 7 6 4 3 6 8 5 5 2 6 7 2 4 4 5 6 5 5 4 7 3 3 5 5 7 5 3 5 5 7 2 4 4 5 5 7 5 3 4 4 5 7 12 2 8 5 5 1 5 6 3 9 3 3 5 4 3 5 3 6 7 5 8 4 2 10 5 4 6 9 4 4 4 7 4 0 3 5 
9 7 6 7 4 3 7 5 7 5 4 4 7 4 5 5 8 8 5 5 0 6 7 4 6 5 9 8 7 5 3 5 7 2 4 7 5 6 6 6 5 8 7 3 5 5 7 5 4 5 5 7 4 4 4 5 5 7 5 4 4 4 4 7 12 7 8 5 5 3 6 7 8 9 5 5 5 8 4 6 3 6 7 5 8 5 5 10 5 6 6 9 5 4 4 7 6 1 7 5 
9 7 6 7 4 3 4 7 7 6 3 7 5 7 5 5 8 8 5 4 3 5 7 7 7 4 6 8 7 4 3 9 6 3 6 4 11 6 6 6 5 8 7 5 5 5 7 5 4 5 5 7 5 4 13 5 5 7 5 4 4 4 8 7 6 5 8 5 5 5 6 7 4 9 4 6 9 4 5 5 3 6 4 7 8 5 5 10 7 6 6 5 9 7 5 7 6 8 4 6 
9 7 7 7 5 3 5 7 7 8 4 6 10 7 4 5 8 7 5 6 9 5 8 4 7 5 6 8 7 4 3 9 6 5 6 9 11 6 6 5 5 8 4 8 5 6 6 5 5 5 5 7 5 5 13 6 5 7 5 5 4 7 8 7 6 5 8 5 5 5 6 7 6 9 5 6 9 7 5 7 6 6 7 10 8 5 5 10 4 9 6 10 8 4 5 7 6 8 6 4 
9 7 4 9 6 3 7 7 7 8 4 8 5 8 6 5 8 7 5 7 5 12 12 9 7 5 6 8 5 5 4 6 6 5 11 4 11 7 6 6 6 8 4 8 5 6 6 7 5 6 5 7 9 5 13 6 5 7 6 5 5 5 10 7 5 8 8 8 5 5 6 7 7 9 4 7 9 6 5 7 12 11 6 10 8 5 6 10 5 3 6 5 9 9 5 7 6 8 6 6 
