0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 2 0 3 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 1 0 0 9 0 0 0 4 0 0 2 0 2 0 1 0 0 0 0 0 3 0 0 6 0 0 0 0 0 0 5 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 4 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 4 1 3 11 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 7 0 2 0 0 0 0 0 2 0 0 0 0 0 0 6 0 0 0 0 0 4 0 0 0 0 0 2 0 0 0 0 0 2 0 
9 5 0 0 0 0 0 0 4 0 0 0 5 0 0 7 4 2 0 0 0 2 0 0 0 6 3 8 0 0 0 0 0 0 2 5 10 0 0 0 0 0 10 5 4 0 2 0 5 0 0 3 2 9 12 3 0 0 5 0 13 2 0 -2 0 3 0 0 6 0 0 0 12 0 0 0 0 0 0 -4 4 0 0 0 2 2 -3 4 0 2 0 0 0 7 0 0 0 0 4 7 
0 4 3 0 17 3 0 0 5 0 14 0 30 0 4 12 0 0 12 0 0 3 0 0 4 0 0 0 0 9 0 2 3 0 5 0 0 5 0 9 0 0 0 4 5 0 0 4 -2 6 0 6 2 0 0 5 0 13 0 0 0 0 0 1 4 0 0 0 5 0 0 1 7 5 0 6 0 0 6 0 9 6 3 3 10 0 0 3 2 0 2 0 0 0 1 7 5 0 0 0 
0 6 0 8 0 0 0 0 0 0 0 0 5 0 0 2 1 0 8 0 0 1 0 0 0 0 2 0 -1 0 2 0 0 0 0 0 4 0 0 0 0 6 0 0 0 17 6 0 0 6 0 0 0 6 0 22 12 0 0 3 0 -3 12 0 7 13 6 4 2 9 1 0 2 2 0 0 0 9 0 0 0 23 8 1 0 0 0 4 -2 0 0 6 0 0 0 0 0 8 0 1 
7 4 10 16 3 0 7 0 0 4 14 0 15 7 20 0 11 3 8 0 4 0 1 0 0 9 4 0 0 4 0 6 15 3 9 8 7 12 0 1 0 0 0 0 8 11 8 0 2 13 13 9 1 0 0 12 6 0 0 0 0 11 0 0 0 0 0 10 -2 22 0 0 9 0 0 0 0 0 15 0 0 0 -1 0 0 0 3 3 0 0 0 0 0 7 7 -1 6 5 13 14 
0 7 0 0 11 0 -6 0 0 0 7 8 10 0 0 0 0 0 0 -4 11 12 0 12 0 0 5 12 1 3 13 0 3 0 4 4 8 0 0 0 0 0 0 0 14 0 0 0 0 10 0 4 12 4 -7 11 13 5 0 14 3 0 0 0 0 4 23 0 12 0 0 0 0 15 0 5 6 15 2 0 5 0 17 13 5 5 9 6 0 11 0 0 19 0 0 10 0 0 0 6 
14 2 0 0 8 20 9 4 0 15 6 8 0 12 10 11 0 0 0 9 12 33 16 -1 10 0 19 6 -3 0 20 23 5 0 -2 9 0 22 1 12 0 0 3 17 0 9 7 -4 0 17 0 13 1 0 0 0 0 2 0 0 4 -8 1 9 1 0 0 6 -1 10 0 14 11 0 0 1 6 15 0 0 0 0 1 0 -1 15 0 0 19 10 7 1 0 0 10 0 0 10 0 3 
10 13 0 0 4 11 0 10 11 11 0 39 0 0 0 15 0 3 24 0 0 33 0 0 0 0 14 21 0 -1 7 11 15 0 5 10 0 0 9 0 0 0 0 37 0 7 0 3 8 27 6 16 0 35 0 0 14 5 0 0 5 7 0 10 0 13 0 0 1 27 0 6 0 21 13 0 22 0 27 0 -3 2 0 6 8 4 7 26 37 9 0 -2 2 0 15 0 0 11 0 -4 
